user_id,widgets,role,createdAt,updatedAt,planName,widgetsCount,planFinishedAt,planPurchaseDate,planIsActive,planIsTrial
606f0bf1dcb4200f71991e32,[],USER,2021-04-08T13:58:09.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.798Z,False,
606f22b3dcb4200f71991e33,[],USER,2021-04-08T15:35:15.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.798Z,False,
60703448dcb4200f71991e36,[],USER,2021-04-09T11:02:32.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.798Z,False,
6073f5d4dcb4200f71991e37,[],USER,2021-04-12T07:25:08.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.798Z,False,
60741236dcb4200f71991e39,[],USER,2021-04-12T09:26:14.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.798Z,False,
6076af96dcb4200f71991e3b,[],USER,2021-04-14T09:02:14.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.798Z,False,
6076b8eddcb4200f71991e3c,[],USER,2021-04-14T09:42:05.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
60771affdcb4200f71991e3f,[],USER,2021-04-14T16:40:31.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
60794119dcb4200f71991e40,[],USER,2021-04-16T07:47:37.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
607d286adcb4200f71991e42,[],USER,2021-04-19T06:51:22.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
6081220edcb4200f71991e44,[{'$oid': '60812306dcb4200f71991e45'}],USER,2021-04-22T07:13:18.000Z,2024-12-12T16:40:02.570Z,Start - 1 год,1,2025-11-07T11:44:32.863Z,2024-11-07T11:44:32.863Z,True,False
6083e358dcb4200f71991e46,[],USER,2021-04-24T09:22:32.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
6085b1d0dcb4200f71991e47,[],USER,2021-04-25T18:15:44.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.428Z,False,
60886645dcb4200f71991e49,[],USER,2021-04-27T19:30:13.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
608ab0b5dcb4200f71991e4a,[],USER,2021-04-29T13:12:21.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
608bb14ddcb4200f71991e4d,[{'$oid': '608bb3e9dcb4200f71991e4e'}],USER,2021-04-30T07:27:09.000Z,2024-10-16T00:00:00.050Z,Start - 1 год,1,2024-10-15T12:30:42.328Z,2023-10-15T12:30:42.328Z,False,False
608d77ffdcb4200f71991e4f,[],USER,2021-05-01T15:47:11.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:03.799Z,False,
608ed246dcb4200f71991e51,[{'$oid': '66b4d03b4e55c82866cde33c'}],USER,2021-05-02T16:24:38.000Z,2025-01-21T10:27:29.781Z,Start - 1 год,1,2025-08-08T14:02:17.796Z,2024-08-08T14:02:17.798Z,True,False
6094d62fdcb4200f71991e54,[],USER,2021-05-07T05:54:55.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.437Z,False,
6050b5f9dcb4200f71991e15,[{'$oid': '630db7fbbeb9f16a37cfb77f'}],USER,2021-03-16T13:43:21.000Z,2024-12-31T00:00:00.096Z,Start - 1 год,1,2024-12-30T10:00:00.000Z,2021-09-16T15:33:04.441Z,False,
609c5f6021b6c4591d86f1f3,[],USER,2021-05-12T23:06:08.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.445Z,False,
609d572f21b6c4591d86f1f6,[],USER,2021-05-13T16:43:27.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.462Z,False,
60a084604dafac2d272c9037,[],USER,2021-05-16T02:33:04.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.465Z,False,
60a186494dafac2d272c9039,[],USER,2021-05-16T20:53:29.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.473Z,False,
60a2056e4dafac2d272c903a,[],USER,2021-05-17T05:55:58.000Z,2024-08-11T00:00:01.317Z,Start - 1 год,1,2022-07-31T05:26:48.986Z,2021-09-16T15:33:03.800Z,False,
60a376fb4dafac2d272c903e,[],USER,2021-05-18T08:12:43.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.480Z,False,
60a5f3434dafac2d272c903f,[],USER,2021-05-20T05:27:31.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.488Z,False,
60a73a8c4dafac2d272c9040,[],USER,2021-05-21T04:43:56.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.493Z,False,
60a773594dafac2d272c9042,[],USER,2021-05-21T08:46:17.000Z,2024-08-11T00:00:01.317Z,Start - 1 год,1,2022-07-21T06:16:38.401Z,2021-09-16T15:33:03.800Z,False,
60abca6d4dafac2d272c9044,[{'$oid': '60cdcc204dafac2d272c906b'}],USER,2021-05-24T15:46:53.000Z,2024-03-28T04:12:26.310Z,Start - 1 год,1,2025-03-27T21:22:40.421Z,2024-03-27T21:22:40.421Z,True,False
60acbc604dafac2d272c9046,[],USER,2021-05-25T08:59:12.000Z,2024-08-11T00:00:01.317Z,Start - 1 год,1,2023-05-24T19:07:10.090Z,2022-08-02T11:44:56.257Z,False,False
60ae1a274dafac2d272c9048,[],USER,2021-05-26T09:51:35.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.498Z,False,
60afaabe4dafac2d272c904a,[],USER,2021-05-27T14:20:46.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-12-25T10:00:00.000Z,2021-09-16T15:33:04.503Z,False,
60b130f34dafac2d272c904e,[],USER,2021-05-28T18:05:39.000Z,2024-08-11T00:00:01.317Z,Start - 1 год,1,2023-05-28T19:07:10.090Z,2022-08-03T07:14:25.715Z,False,False
60b133ff4dafac2d272c904f,[],USER,2021-05-28T18:18:39.000Z,2024-08-11T00:00:01.317Z,Start - 3 мес,1,2021-12-22T06:59:38.152Z,2021-09-16T15:33:04.508Z,False,
60b7308f4dafac2d272c9054,[],USER,2021-06-02T07:17:35.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.511Z,False,
60b7483d4dafac2d272c9056,[],USER,2021-06-02T08:58:37.000Z,2024-08-11T00:00:01.317Z,Start - 1 год,1,2023-08-18T08:07:47.552Z,2022-08-18T08:07:47.553Z,False,False
60b797344dafac2d272c9058,[],USER,2021-06-02T14:35:32.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.521Z,False,
60b79bd84dafac2d272c9059,[],USER,2021-06-02T14:55:20.000Z,2024-08-11T00:00:01.317Z,Start - 3 мес,1,2022-07-24T07:36:00.414Z,2022-04-23T10:09:53.369Z,False,False
60b8b7114dafac2d272c905b,[],USER,2021-06-03T11:03:45.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.525Z,False,
60b9ac604dafac2d272c905c,[],USER,2021-06-04T04:30:24.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.530Z,False,
60bada194dafac2d272c9060,[],USER,2021-06-05T01:57:45.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.533Z,False,
60bce3b64dafac2d272c9061,[],USER,2021-06-06T15:03:18.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.537Z,False,
60be53c94dafac2d272c9062,[],USER,2021-06-07T17:13:45.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.541Z,False,
60be69c24dafac2d272c9064,[],USER,2021-06-07T18:47:30.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.547Z,False,
60c87b4d4dafac2d272c9066,[],USER,2021-06-15T10:05:01.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.555Z,False,
60ca38a64dafac2d272c9067,[],USER,2021-06-16T17:45:10.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.557Z,False,
60ca399b4dafac2d272c9068,[],USER,2021-06-16T17:49:15.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.563Z,False,
60cdad154dafac2d272c906a,[],USER,2021-06-19T08:38:45.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.567Z,False,
60ce08a84dafac2d272c906c,[],USER,2021-06-19T15:09:28.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.570Z,False,
60d19f322d4a5122cd19b066,"[{'$oid': '60d342f4b2f355cb8f9b05e3'}, {'$oid': '60d344a6b2f355b0989b062b'}, {'$oid': '60f04eff66895c21184c416e'}, {'$oid': '60f153db66895c7c324c9707'}, {'$oid': '610d4d0847319465e1d3ab2f'}, {'$oid': '61124ccb4731947a5cd88f73'}, {'$oid': '614c7197d1a4a07cf9364490'}, {'$oid': '61b895618021d8bbfbec412a'}, {'$oid': '62594b0bb1f83560b13c5432'}]",USER,2021-06-22T08:28:34.000Z,2025-03-24T11:38:16.174Z,Expert - 1 год,10,2025-08-31T14:31:38.484Z,2024-08-15T09:51:27.988Z,True,False
60d1b55c2d4a51139f19b1f6,[],USER,2021-06-22T10:03:08.000Z,2024-08-11T00:00:01.317Z,Start - 1 год,1,2023-09-22T09:43:44.057Z,2021-09-16T15:33:04.574Z,False,
60d1f97bb2f3556ca29af45c,[],USER,2021-06-22T14:53:47.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.577Z,False,
60d8d49eb2f3555d209bc1af,[],USER,2021-06-27T19:42:22.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.581Z,False,
60d9cb85b2f355b8249beb86,[],USER,2021-06-28T13:15:49.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.585Z,False,
60d9f3c7b2f35538229bf6a1,[],USER,2021-06-28T16:07:35.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.588Z,False,
60d9f46bb2f355dd569bf6de,[],USER,2021-06-28T16:10:19.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.592Z,False,
60db717cb2f355003c9c47da,[],USER,2021-06-29T19:16:12.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.596Z,False,
60dc86a2b2f355d7e49c833e,[],USER,2021-06-30T14:58:42.000Z,2024-08-11T00:00:01.317Z,Бесплатный,1,2021-09-21T10:00:00.000Z,2021-09-16T15:33:04.599Z,False,
